ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
241138,229032,15.51883882,99.32535264,550.0259399,28.8155346,27,2019-11-07 00:00:00,2019-11-07 07:00:00,0.017785779,0.983333333,0.018087233,2019,11,7,7,day,dry
223341,229022,15.50967704,99.26287586,395.9244385,7.5018191,27,2019-11-07 00:00:00,2019-11-07 07:00:00,0.149593149,1,0.149593149,2019,11,7,7,day,dry
241139,229032,15.51896395,99.32532793,541.2126465,28.364666,31,2019-11-07 01:00:00,2019-11-07 08:00:00,0.016681654,1,0.016681654,2019,11,7,8,day,dry
223342,229022,15.50971952,99.26290145,395.5731812,7.5054698,28,2019-11-07 01:00:00,2019-11-07 08:00:00,0.005472952,1,0.005472952,2019,11,7,8,day,dry
241140,229032,15.5188517,99.32538284,550.0991821,28.6301842,27,2019-11-07 02:00:00,2019-11-07 09:00:00,0.016412575,1,0.016412575,2019,11,7,9,day,dry
241141,229032,15.51905259,99.32553355,540.0838013,27.0183601,28,2019-11-07 03:00:00,2019-11-07 10:00:00,0.029326173,1,0.029326173,2019,11,7,10,day,dry
223343,229022,15.50961002,99.26309623,395.8597717,6.4547601,29,2019-11-07 03:03:00,2019-11-07 10:03:00,0.024163699,2.05,0.01178717,2019,11,7,10,day,dry
241142,229032,15.51887378,99.32533699,547.5836182,28.811882,29,2019-11-07 04:00:00,2019-11-07 11:00:00,0.029917881,1,0.029917881,2019,11,7,11,day,dry
223344,229022,15.50953935,99.26327538,394.8713074,7.3688617,30,2019-11-07 04:00:00,2019-11-07 11:00:00,0.020764932,0.95,0.021857823,2019,11,7,11,day,dry
223345,229022,15.5091824,99.2631706,397.0814209,8.3946466,29,2019-11-07 05:00:00,2019-11-07 12:00:00,0.041307413,1,0.041307413,2019,11,7,12,day,dry
241143,229032,15.51914845,99.32525107,526.47052,27.3136292,29,2019-11-07 05:01:00,2019-11-07 12:01:00,0.038253279,1.016666667,0.037626176,2019,11,7,12,day,dry
223346,229022,15.5091428,99.26323219,395.2364197,9.0661154,29,2019-11-07 06:01:00,2019-11-07 13:01:00,0.008145042,1.016666667,0.008011517,2019,11,7,13,day,dry
223347,229022,15.50922533,99.26319761,396.4298401,8.3843584,30,2019-11-07 07:00:00,2019-11-07 14:00:00,0.009968345,0.983333333,0.0101373,2019,11,7,14,day,dry
241144,229032,15.5187876,99.32536747,553.3110352,28.8650932,29,2019-11-07 07:01:00,2019-11-07 14:01:00,0.049859152,2,0.024929576,2019,11,7,14,day,dry
223348,229022,15.50917053,99.26315521,397.4808655,8.3250074,29,2019-11-07 08:00:00,2019-11-07 15:00:00,0.007672937,1,0.007672937,2019,11,7,15,day,dry
241145,229032,15.51888731,99.32536445,547.5856934,28.6374779,30,2019-11-07 08:01:00,2019-11-07 15:01:00,0.012482438,1,0.012482438,2019,11,7,15,day,dry
