ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
166657,131343,15.52263601,99.32445604,414.9085083,16.5729427,33,2019-12-24 04:00:00,2019-12-24 11:00:00,1.065915335,1,1.065915335,2019,12,24,11,day,dry
212257,229012,15.57001796,99.32656915,212.4191589,1.8094565,32,2019-12-24 04:00:00,2019-12-24 11:00:00,0.004239395,1,0.004239395,2019,12,24,11,day,dry
212258,229012,15.56949294,99.32714529,212.8015594,2.1272771,33,2019-12-24 05:00:00,2019-12-24 12:00:00,0.084951819,1,0.084951819,2019,12,24,12,day,dry
166658,131343,15.52242796,99.32478249,430.5665588,19.7042751,32,2019-12-24 05:01:00,2019-12-24 12:01:00,0.044762167,1.016666667,0.044028361,2019,12,24,12,day,dry
212259,229012,15.56949356,99.32704947,213.201416,1.8547384,34,2019-12-24 06:00:00,2019-12-24 13:00:00,0.010271748,1,0.010271748,2019,12,24,13,day,dry
166659,131343,15.52234283,99.32470972,430.0925598,19.4340878,32,2019-12-24 06:01:00,2019-12-24 13:01:00,0.012272571,1,0.012272571,2019,12,24,13,day,dry
212260,229012,15.5695178,99.32736884,212.7355804,2.7839489,34,2019-12-24 07:00:00,2019-12-24 14:00:00,0.034318401,1,0.034318401,2019,12,24,14,day,dry
166660,131343,15.52236208,99.32483051,434.8448792,19.437315,33,2019-12-24 07:03:00,2019-12-24 14:03:00,0.013951513,1.033333333,0.013501465,2019,12,24,14,day,dry
166661,131343,15.52243386,99.32455324,419.9361572,18.1675835,33,2019-12-24 08:00:00,2019-12-24 15:00:00,0.034182608,0.95,0.035981692,2019,12,24,15,day,dry
212261,229012,15.56936787,99.32754625,214.9934998,2.9995959,34,2019-12-24 08:00:00,2019-12-24 15:00:00,0.02538027,1,0.02538027,2019,12,24,15,day,dry
